nombre d'arretes sur 100 noeuds = 10
nombre de procs = 1
ratio = 1
552.949989 	245.750635 	48.880862 	48.873464 	45.421017 	46.994214 	48.880862 	
517.993562 	230.214756 	77.097114 	43.103310 	42.143058 	76.136863 	77.097114 	
497.273783 	221.006150 	45.815342 	45.815342 	45.815342 	42.112555 	42.112555 	
510.640051 	226.946595 	46.532615 	46.527221 	43.271208 	43.272831 	46.532615 	
ratio = 8
532.895506 	236.837710 	43.933847 	43.933847 	43.933847 	43.933847 	43.933847 	
550.875947 	244.828857 	57.911461 	48.417939 	46.663436 	56.134648 	57.911461 	
516.236511 	229.433861 	43.909652 	44.319860 	43.567345 	43.572571 	43.909652 	
461.578602 	205.141943 	52.148496 	44.999154 	41.789571 	48.935536 	52.148496 	
499.038416 	221.790416 	48.420393 	48.386119 	47.050514 	47.050514 	48.420393 	
552.013512 	245.334432 	46.819781 	46.796081 	43.887200 	46.066197 	46.819781 	
496.992424 	220.881104 	85.480961 	77.007746 	71.934156 	83.670822 	86.762050 	
483.190897 	214.747215 	41.184679 	41.157868 	39.078534 	39.084199 	41.184679 	
540.764861 	240.335131 	45.391152 	45.391152 	45.391152 	45.391152 	45.391152 	
537.052515 	238.685233 	45.208902 	45.157858 	43.961208 	43.961208 	45.208902 	
ratio = 9
494.995633 	219.993659 	28.022950 	28.013585 	28.013585 	28.022950 	28.022950 	
497.907166 	221.287648 	30.374220 	30.374220 	30.374220 	31.153650 	31.153650 	
499.020507 	221.782456 	36.191135 	36.166358 	35.191863 	35.191863 	36.191135 	
493.726346 	219.429543 	35.756827 	35.756827 	35.440093 	35.440093 	35.756827 	
471.537672 	209.568107 	33.614446 	33.614446 	33.614446 	33.614446 	33.614446 	
499.270400 	221.893517 	37.806754 	37.806754 	37.806754 	37.806754 	37.806754 	
524.475199 	233.095426 	40.397391 	37.057606 	35.758287 	35.758287 	40.397391 	
475.425936 	211.296190 	16.612011 	16.612011 	16.612011 	16.612011 	16.612011 	
465.530642 	206.898369 	35.013102 	33.074595 	33.074595 	35.013102 	35.013102 	
519.043217 	230.681261 	45.925712 	43.325045 	43.325045 	43.325045 	45.925712 	
ratio = 10
527.160076 	234.288681 	34.724727 	34.724727 	34.724727 	34.724727 	34.724727 	
486.470530 	216.204800 	33.972710 	33.972710 	33.200213 	33.200213 	33.972710 	
476.998934 	211.995286 	25.563851 	25.563851 	25.563851 	25.563851 	25.563851 	
505.201128 	224.529344 	39.148469 	39.148469 	39.148469 	39.148469 	39.148469 	
497.678599 	221.186065 	31.456475 	31.395667 	30.585679 	30.585679 	31.456475 	
512.006626 	227.553949 	32.001737 	32.001737 	32.001737 	32.001737 	32.001737 	
490.402325 	217.952230 	31.312773 	31.312773 	31.312773 	31.312773 	31.312773 	
516.909442 	229.732935 	31.721130 	31.721130 	31.721130 	31.721130 	31.721130 	
567.784378 	252.343565 	43.836258 	43.805113 	43.053123 	43.053123 	43.836258 	
504.515265 	224.224522 	32.036746 	32.036746 	32.036746 	32.036746 	32.036746 	
nombre de procs = 70
ratio = 1
565.936623 	565.936623 	435.742402 	450.863573 	450.863573 	563.227026 	563.227026 	
475.194731 	475.194731 	301.141765 	324.202108 	324.202108 	467.916378 	467.916378 	
484.596909 	484.596909 	361.388799 	368.742112 	368.742112 	482.081641 	482.081641 	
493.925702 	493.925702 	415.248169 	424.271191 	424.271191 	491.000916 	491.000916 	
501.652606 	501.652606 	348.332006 	358.450772 	358.450772 	498.816231 	498.816231 	
512.966501 	512.966501 	394.308930 	407.119246 	407.119246 	509.162835 	509.162835 	
501.058834 	501.058834 	365.766497 	375.239673 	375.239673 	499.431521 	499.431521 	
521.879024 	521.879024 	358.064048 	371.266531 	371.266531 	519.078226 	519.078226 	
514.382020 	514.382020 	414.199819 	424.185172 	424.185172 	513.264935 	513.264935 	
485.282081 	485.282081 	347.717035 	361.189706 	361.189706 	477.949382 	477.949382 	
ratio = 2
480.138798 	213.390754 	202.123877 	208.685082 	208.685082 	202.465833 	202.465833 	
526.226107 	233.873592 	226.638554 	245.008282 	245.008282 	226.638554 	226.638554 	
